,id,link,sfr,mass_stars,mass_total,mass_gas,posx,posy,posz,metallicity_stars,metallicity_gas,m_gas_sfr_weighted
0,0,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/0,0.124289,212.158,13647.3,1762.13,7320.26,24545.4,24545.4,0.0278504,0.00710731,0.0065664
1,5,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/5,2.85955,1.80411,30.5232,1.89088,8056.38,24396.2,24396.2,0.01892,0.0236472,0.0282243
2,15,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/15,0.101127,1.4453,16.9832,0.057495,6994.97,23818.8,23818.8,0.023161,0.0546054,0.0696769
3,20,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/20,2.337,1.38536,9.58731,0.171339,7362.3,24363.8,24363.8,0.0244477,0.0310514,0.0324213
4,21,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/21,0.487044,0.206118,13.5997,0.708014,7571.96,23713.2,23713.2,0.0107083,0.00813434,0.00980245
5,22,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/22,0.264984,0.939908,9.6934,0.286947,6825.06,23944.1,23944.1,0.0221765,0.0285058,0.0387211
6,23,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/23,0.214856,0.399027,13.9576,0.121792,6435.2,24241.8,24241.8,0.0189714,0.0179996,0.0242569
7,26,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/26,0.118376,0.171908,13.651,0.452291,8034.81,24282.9,24282.9,0.0153261,0.0140708,0.0140305
8,33,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/33,0.0543014,0.231315,8.36426,0.028466,8013.99,24426.3,24426.3,0.0160501,0.0290475,0.0311288
9,37,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/37,0.757937,0.139988,6.74045,0.37798,6917.02,24525.6,24525.6,0.011673,0.00921499,0.016004
10,40,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/40,0.261555,0.103369,7.01024,0.220992,7167.95,23860.5,23860.5,0.0110996,0.0126188,0.0165864
11,44,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/44,0.158702,0.078326,6.24646,0.172305,6883.94,23472.5,23472.5,0.0127771,0.0126663,0.0148433
12,51,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/51,0.515981,0.105183,5.0053,0.161557,7626.88,24518.0,24518.0,0.0112617,0.00916376,0.010799
13,52,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/52,0.0169565,0.057411,5.73893,0.025274,6326.11,24408.4,24408.4,0.00974841,0.016464,0.0227853
14,56,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/56,0.0618727,0.119378,3.97671,0.153708,6673.02,23657.9,23657.9,0.012606,0.0140136,0.0185723
15,68,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/68,0.0339252,0.029285,4.17384,0.058174,6824.92,24971.3,24971.3,0.00808356,0.00813807,0.0119127
16,70,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/70,0.0540752,0.007357,3.64159,0.164581,7167.49,23358.3,23358.3,0.00503356,0.00771696,0.00900208
17,71,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/71,0.00803514,0.027584,4.00774,0.010583,7659.18,23835.0,23835.0,0.00703856,0.00952241,0.0116736
18,75,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/75,0.160257,0.157295,2.70146,0.105637,7352.93,24521.2,24521.2,0.0112214,0.0163144,0.0185827
19,76,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/76,0.00824062,0.08835,3.44042,0.017988,7339.26,24610.2,24610.2,0.00895966,0.0,0.00563415
20,80,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/80,0.021267,0.014613,3.52661,0.089806,7186.2,25029.6,25029.6,0.00656268,0.0061103,0.0120096
21,91,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/91,0.100661,0.041985,2.70381,0.086704,7039.23,24869.5,24869.5,0.010404,0.00880327,0.00992758
22,92,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/92,0.072701,0.034069,2.8681,0.040554,7710.88,24444.4,24444.4,0.00835944,0.0112056,0.0136642
23,95,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/95,0.0191649,0.00472,2.73611,0.083109,8172.62,24117.6,24117.6,0.00524398,0.00580569,0.00826258
24,100,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100,0.00325587,0.056029,2.28166,0.030529,6445.62,23746.5,23746.5,0.0129008,0.0133142,0.0134411
25,101,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101,0.0230428,0.008823,2.54744,0.043779,7085.02,25226.5,25226.5,0.00578134,0.004417,0.00630206
26,122,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/122,0.00159609,0.007587,1.91193,0.011452,6744.3,25097.8,25097.8,0.00510019,0.0053873,0.00618425
27,123,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/123,0.00509142,0.01219,1.78026,0.028125,7753.45,23354.5,23354.5,0.00658076,0.00523568,0.00616572
28,142,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/142,0.060895,0.020154,1.25818,0.045849,7086.47,25271.4,25271.4,0.00784933,0.00992803,0.0128281
29,151,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/151,0.00219329,0.00153,1.30872,0.027307,7071.31,24895.8,24895.8,0.00175793,0.00083097,0.0014213
30,152,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/152,0.00262141,0.00142,1.28905,0.030374,6320.96,24756.0,24756.0,0.00274261,0.00221162,0.00351918
31,162,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/162,0.204799,0.070808,0.520559,0.068221,7574.44,23702.6,23702.6,0.0118465,0.0105328,0.00941011
32,232,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/232,0.000562073,0.004648,0.715719,0.01101,7383.21,24184.2,24184.2,0.00433636,0.00389135,0.00431892
33,10482,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10482,1.95974,48.9408,6374.05,843.52,23677.8,15135.6,15135.6,0.0213096,0.00428881,0.00666603
34,10483,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10483,0.00621565,13.5968,119.396,0.158177,23459.7,15680.5,15680.5,0.0255111,0.0204205,0.0179453
35,10485,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10485,1.18146,3.92924,58.3192,5.56065,23627.4,14738.3,14738.3,0.0214959,0.0131556,0.00875515
36,10486,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10486,0.889983,4.30611,32.4677,0.398502,23884.7,15117.4,15117.4,0.0222461,0.0228008,0.0239249
37,10487,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10487,0.185239,2.43448,38.9458,1.63529,24165.2,14918.5,14918.5,0.0226451,0.0154877,0.0127283
38,10488,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10488,3.12759,2.82111,29.4228,1.65329,23687.7,15356.0,15356.0,0.0253041,0.0104408,0.0114166
39,10489,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10489,0.00448871,1.72912,34.606,1.21411,23772.1,14792.8,14792.8,0.0191426,0.0154121,0.0128167
40,10490,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10490,1.75788,1.99801,26.9863,0.545503,23848.5,15069.2,15069.2,0.0257077,0.032482,0.0392668
41,10494,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10494,0.831446,0.503639,13.399,0.505715,23949.8,15239.8,15239.8,0.0154589,0.0176439,0.0306527
42,10498,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10498,0.0597763,0.978642,6.5158,0.060512,23779.5,15060.3,15060.3,0.0231764,0.0287358,0.0295563
43,10501,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10501,0.479996,0.555342,7.10306,0.143467,23778.1,14914.2,14914.2,0.0211164,0.0290311,0.0356604
44,10503,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10503,0.0924302,0.158092,8.07787,0.158732,23302.9,15801.4,15801.4,0.0142724,0.0184237,0.0360416
45,10504,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10504,0.00486795,0.429527,6.36433,0.014998,23712.9,16179.1,16179.1,0.0162909,0.0493724,0.0538745
46,10506,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10506,0.947288,0.126817,6.648,0.309167,23685.9,15346.8,15346.8,0.00934671,0.00914288,0.00972572
47,10508,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10508,0.76585,0.294186,5.06893,0.273093,23575.5,15624.5,15624.5,0.0165675,0.0157412,0.0157616
48,10509,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10509,0.144031,0.047415,5.64393,0.520553,23268.9,15735.4,15735.4,0.0118078,0.0085561,0.0121267
49,10510,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10510,0.0311589,0.241153,5.5434,0.11577,23723.9,14202.4,14202.4,0.0141492,0.0226962,0.0456729
50,10511,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10511,0.00882824,0.225692,5.08831,0.006216,23677.3,15544.5,15544.5,0.0160095,0.0408773,0.0444743
51,10513,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10513,0.108098,0.074102,4.38946,0.324577,23985.5,14842.5,14842.5,0.00961732,0.00576821,0.011957
52,10519,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10519,0.0346372,0.062031,4.10998,0.101413,24165.1,14739.3,14739.3,0.0116148,0.0122243,0.0227937
53,10523,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10523,0.0329262,0.013789,3.67568,0.128888,24061.1,14720.6,14720.6,0.00449648,0.0049728,0.00803144
54,10536,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10536,0.0674652,0.013697,2.46483,0.081121,23260.5,15466.3,15466.3,0.00791865,0.00800914,0.00940443
55,10545,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10545,0.080975,0.009987,1.88959,0.115556,23809.7,14807.1,14807.1,0.00609986,0.00473327,0.00731516
56,10553,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10553,0.043171,0.002132,1.4972,0.082653,23430.7,15577.7,15577.7,0.00156651,0.00227318,0.00162732
57,10555,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10555,0.43115,0.193938,0.369635,0.026931,23624.3,14736.4,14736.4,0.0288934,0.0368439,0.0377523
58,10568,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10568,0.0148898,0.023452,1.10447,0.043833,23460.6,15907.9,15907.9,0.00784415,0.00855317,0.010425
59,10580,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10580,0.000966941,0.001551,1.19761,0.011346,23360.1,14476.9,14476.9,0.00226629,0.00220872,0.00340283
60,10587,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10587,0.000675844,0.00163,1.08729,0.014055,23875.9,14703.2,14703.2,0.00255049,0.00413538,0.00462804
61,10620,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10620,0.986368,0.023478,0.142486,0.115811,23678.6,15368.1,15368.1,0.0120652,0.0143548,0.0145217
62,10835,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10835,0.219573,0.004055,0.036698,0.032643,23683.7,15371.4,15371.4,0.0111337,0.0120857,0.0122398
63,10957,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/10957,0.0598107,0.000798,0.025442,0.024644,23661.4,14715.5,14715.5,0.00612168,0.00649197,0.00673168
64,11011,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/11011,0.0519107,0.008565,0.019333,0.010522,23673.5,15361.2,15361.2,0.0150783,0.0211501,0.0214102
65,11197,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/11197,0.0540354,0.001212,0.016026,0.014814,24153.2,14905.1,14905.1,0.0102117,0.011326,0.0114825
66,16110,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16110,11.6831,70.7824,4638.12,615.226,27091.1,7555.5,7555.5,0.0270432,0.0133184,0.0179146
67,16111,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16111,0.000957274,3.5101,105.84,1.16324,26464.3,7147.74,7147.74,0.0237733,0.0142056,0.00751014
68,16113,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16113,3.29463,1.83918,40.7189,4.11289,27104.9,7306.32,7306.32,0.0230291,0.0227327,0.0211062
69,16116,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16116,0.30991,1.24457,13.0795,0.11629,27139.2,7059.26,7059.26,0.0246199,0.0557327,0.0644216
70,16117,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16117,0.0545707,1.60062,9.84099,0.025205,26864.1,7470.43,7470.43,0.0252859,0.0418804,0.0454567
71,16120,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16120,0.613287,0.196442,13.0378,0.73998,26299.0,7252.87,7252.87,0.0117897,0.0101616,0.0115075
72,16122,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16122,0.0499752,0.619957,9.71254,0.028437,26769.0,7217.64,7217.64,0.0206053,0.0421941,0.0494321
73,16123,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16123,0.000318943,1.21704,4.7948,0.005404,27239.8,7499.43,7499.43,0.0264616,0.0382905,0.0397106
74,16124,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16124,0.167625,0.477752,9.39589,0.188148,27657.8,6995.76,6995.76,0.0196819,0.0279585,0.0411575
75,16128,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16128,0.161882,0.368087,7.70929,0.097435,27353.8,7761.48,7761.48,0.0163666,0.0277169,0.0380883
76,16133,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16133,0.064549,0.312297,7.01601,0.064365,26916.8,6963.22,6963.22,0.0184539,0.0385377,0.0434956
77,16134,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16134,0.128809,0.319212,6.58082,0.123114,27416.4,7883.96,7883.96,0.0176147,0.0383592,0.0521723
78,16136,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16136,0.0556618,0.043717,5.2616,0.243778,27517.3,8371.74,8371.74,0.00982866,0.011035,0.014205
79,16137,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16137,0.0769851,0.276784,4.37168,0.020213,27158.3,7620.04,7620.04,0.015647,0.0273055,0.0281522
80,16138,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16138,3.59501,0.736134,0.773686,0.036568,27093.1,7557.31,7557.31,0.0581241,0.0748114,0.0759462
81,16139,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16139,0.000765201,0.226527,4.34663,0.005039,27234.4,8226.8,8226.8,0.0162497,0.0308642,0.0327152
82,16140,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16140,0.29604,0.266192,3.7528,0.093512,27218.5,7737.84,7737.84,0.0116222,0.0254707,0.0427838
83,16141,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16141,0.0345092,0.288307,3.40938,0.071104,26994.9,8181.92,8181.92,0.0166937,0.0349165,0.0421026
84,16146,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16146,0.110833,0.023418,3.52964,0.158618,27571.2,8135.15,8135.15,0.00923769,0.00731056,0.0101511
85,16153,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16153,0.0110731,0.002567,2.50677,0.063212,26987.2,7778.35,7778.35,0.0031349,0.00279189,0.0051316
86,16159,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16159,0.000921707,0.003846,2.12095,0.019874,26421.9,7380.75,7380.75,0.00462453,0.00634269,0.00790622
87,16165,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16165,0.00343021,0.001157,1.82351,0.045277,26261.9,7299.07,7299.07,0.00197279,0.00257999,0.00436503
88,16166,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16166,0.00236611,0.003089,1.83059,0.033943,26746.6,8015.5,8015.5,0.00226098,0.00134637,0.001199
89,16170,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16170,0.000684897,0.003297,1.50889,0.017929,27327.6,8429.0,8429.0,0.00382505,0.00284095,0.00324869
90,16385,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16385,0.0945872,0.003376,0.031882,0.028507,27098.2,7325.33,7325.33,0.00685438,0.00805442,0.00829021
91,16433,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16433,0.0459318,0.000638,0.026299,0.025661,27085.4,7292.86,7292.86,0.00486855,0.00480427,0.00498436
92,16496,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16496,0.0823584,0.002395,0.019652,0.017012,27107.6,7291.39,7291.39,0.00895969,0.0100534,0.00995783
93,16691,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16691,0.000441657,0.000437,0.044683,0.001952,26989.4,7776.86,7776.86,0.00145996,0.00181381,0.00199271
94,16715,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16715,0.00920191,0.001433,0.010431,0.008998,27094.1,7286.11,7286.11,0.00626002,0.00735249,0.00678217
95,16969,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/16969,0.00105945,0.000708,0.006558,0.00585,27090.7,7291.63,7291.63,0.0063395,0.00759154,0.00896023
96,19546,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/19546,7.33916,39.2612,3013.69,382.444,15549.9,29367.4,29367.4,0.0232517,0.0114898,0.0144099
97,19547,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/19547,0.223627,14.7525,342.663,7.46498,15862.7,29995.6,29995.6,0.0251878,0.0146029,0.00647932
98,19548,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/19548,0.000589151,9.06581,91.3007,0.638483,15996.6,28902.3,28902.3,0.0247332,0.00905191,0.00633863
99,19549,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/19549,0.000542362,7.3023,80.9159,0.362183,15445.0,29361.0,29361.0,0.0224787,0.0157316,0.00633125
100,24429,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/24429,0.000922766,0.00048,0.030582,0.030102,20899.7,5024.77,5024.77,0.00875463,0.00857151,0.00926215
101,24452,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/24452,0.00543642,7.9e-05,0.025897,0.025819,20914.8,5032.48,5032.48,0.00819127,0.00765517,0.00810088
102,24476,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/24476,0.0281116,0.000392,0.022546,0.022154,20822.3,4955.22,4955.22,0.00860667,0.00855215,0.0085484
103,24535,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/24535,0.0226658,0.001567,0.020144,0.018577,19920.5,4898.46,4898.46,0.00805895,0.0092932,0.0102096
104,24874,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/24874,0.00819354,0.00076,0.009321,0.008561,20901.7,5048.21,5048.21,0.00916993,0.0100327,0.0107689
105,25118,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/25118,0.000767924,3.2e-05,0.007424,0.007392,19873.0,4862.87,4862.87,0.0,0.0,0.0074485
106,28044,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28044,3.63689,23.2988,1702.02,166.705,17407.4,282.368,282.368,0.0252412,0.00938287,0.00954963
107,28045,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28045,5.06781,14.8326,578.565,34.275,17218.4,34419.1,34419.1,0.0239308,0.00909021,0.00923419
108,28046,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28046,0.41465,7.26844,137.76,4.619,17514.4,34377.9,34377.9,0.0224601,0.0183364,0.0179476
109,28047,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28047,1.84116,6.19995,69.5399,2.23204,17134.7,276.49,276.49,0.0221293,0.0229442,0.0183245
110,28048,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28048,2.99543,1.7176,32.107,1.712,17246.7,34809.9,34809.9,0.0228973,0.031811,0.0392017
111,28049,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28049,1.57189,1.9065,12.5386,1.0731,17536.1,355.177,355.177,0.0220563,0.0282389,0.0353083
112,28051,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28051,2.14582,1.30866,12.4182,0.747101,17238.5,34309.1,34309.1,0.0209899,0.0272466,0.0301379
113,28052,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28052,0.366962,0.448004,11.7148,0.457141,17138.9,52.861,52.861,0.0142878,0.0153883,0.0349734
114,28053,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28053,0.365929,0.5681,9.77177,0.344384,17532.1,34092.3,34092.3,0.0207943,0.0301489,0.0408724
115,28054,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28054,0.270502,0.236509,9.58392,0.170135,17362.6,34963.8,34963.8,0.0162101,0.0203898,0.0224786
116,28055,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28055,0.111416,0.11451,8.60093,0.421194,17578.3,34834.1,34834.1,0.0131356,0.0108636,0.0212011
117,28056,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28056,0.0356077,0.132481,8.63751,0.11719,17683.1,34741.1,34741.1,0.0130093,0.0182809,0.0255868
118,28057,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28057,0.171583,0.513514,6.08648,0.053951,17398.7,472.637,472.637,0.0189046,0.0338259,0.046308
119,28058,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28058,0.0980595,0.220416,6.27051,0.155458,17704.3,34912.7,34912.7,0.0138882,0.0169918,0.0240769
120,28059,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28059,0.0170747,0.287413,5.20365,0.023408,17708.7,34389.9,34389.9,0.0178796,0.035862,0.0412268
121,28060,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28060,0.280818,0.294923,4.21789,0.123036,17219.0,34412.5,34412.5,0.0169634,0.0174843,0.0262753
122,28061,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28061,0.110227,0.041409,5.12644,0.258048,17373.6,732.656,732.656,0.00864287,0.0075627,0.0107195
123,28062,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28062,0.0359898,0.29442,3.94045,0.024117,17328.2,34490.4,34490.4,0.0188827,0.0303396,0.0333906
124,28063,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28063,0.108572,0.412535,2.45199,0.035979,17545.7,34383.5,34383.5,0.0187552,0.0291222,0.0317762
125,28065,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28065,0.0464966,0.190515,3.27105,0.094974,17186.9,34186.2,34186.2,0.0144106,0.0189879,0.0259558
126,28066,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28066,0.0971162,0.021858,3.61334,0.278938,17667.6,34413.2,34413.2,0.00542715,0.00443847,0.00546897
127,28068,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28068,0.12931,0.034585,2.53101,0.236712,17171.5,34858.5,34858.5,0.00912113,0.00645884,0.00638845
128,28069,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28069,0.0331753,0.363048,0.989292,0.012492,17418.8,392.364,392.364,0.0261702,0.0312354,0.0389237
129,28070,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28070,0.0222935,0.035542,2.3686,0.03754,17415.5,34101.1,34101.1,0.00946848,0.0155641,0.0222315
130,28079,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28079,0.881991,0.189001,0.22287,0.033869,17128.9,282.965,282.965,0.0425248,0.0538332,0.0600657
131,28080,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28080,0.0231669,0.019386,1.38585,0.022656,17238.8,34798.4,34798.4,0.00771129,0.00991339,0.0141952
132,28090,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28090,0.303583,0.162172,0.179884,0.015499,17140.7,280.365,280.365,0.0425071,0.029826,0.0302615
133,28092,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28092,0.89394,0.144383,0.189542,0.043683,17144.5,286.239,286.239,0.0435943,0.0522988,0.0515937
134,28094,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28094,0.213418,0.143149,0.157714,0.012352,17129.2,244.771,244.771,0.0384048,0.0767471,0.0799445
135,28115,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28115,0.0727674,0.078753,0.089772,0.010774,17119.2,287.673,287.673,0.0299548,0.0468299,0.0473146
136,28160,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28160,0.102318,0.040209,0.055458,0.015003,17148.8,289.612,289.612,0.0264314,0.0437391,0.0384605
137,28195,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28195,0.162092,0.023326,0.044459,0.020887,17118.5,238.743,238.743,0.0236184,0.0397064,0.0414619
138,28221,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28221,0.0282846,0.001933,0.046531,0.044353,17469.6,34377.9,34377.9,0.00805214,0.00908709,0.00989083
139,28339,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28339,0.0324344,0.001483,0.022627,0.021144,17160.7,324.351,324.351,0.0114937,0.0120579,0.0122276
140,28368,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28368,0.000142388,0.011556,0.012494,0.000938,17433.9,34429.9,34429.9,0.0141662,0.0271635,0.0266075
141,28401,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28401,0.112196,0.00094,0.017819,0.016879,17149.1,284.365,284.365,0.0153703,0.0159453,0.0160014
142,28405,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/28405,0.00490583,0.000972,0.01682,0.015848,17488.6,34366.8,34366.8,0.00794523,0.00890236,0.0092392
143,31028,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/31028,9.70543,38.2978,2592.86,301.332,23901.0,4840.52,4840.52,0.0248947,0.0109945,0.0126067
144,31029,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/31029,0.026283,7.95803,74.0245,0.671278,24175.9,4967.9,4967.9,0.0204874,0.0272587,0.0284135
145,31030,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/31030,2.39553,1.16777,60.9714,7.27772,24181.9,4490.94,4490.94,0.0229201,0.0277961,0.0149566
146,31032,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/31032,1.27817,1.78779,20.9359,1.8178,23288.9,4984.88,4984.88,0.0184045,0.0233909,0.0360653
